abraham lincoln ,december 6 1864,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-abraham-lincoln-december-6-1864
andrew johnson ,december 4 1865,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-johnson-december-4-1865
andrew johnson ,december 3 1866,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-johnson-december-3-1866
andrew johnson ,december 3 1867,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-johnson-december-3-1867
andrew johnson ,december 9 1868,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-andrew-johnson-december-9-1868
ulysses s grant ,december 6 1869,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-6-1869
ulysses s grant ,december 5 1870,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-5-1870
ulysses s grant ,december 4 1871,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-4-1871
ulysses s grant ,december 2 1872,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-2-1872
ulysses s grant ,december 1 1873,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-1-1873
ulysses s grant ,december 7 1874,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-7-1874
ulysses s grant ,december 7 1875,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-7-1875
ulysses s grant ,december 5 1876,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-ulysses-s-grant-december-5-1876
rutherford b hayes ,december 3 1877,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-rutherford-b-hayes-december-3-1877
rutherford b hayes ,december 2 1878,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-rutherford-b-hayes-december-2-1878
rutherford b hayes ,december 1 1879,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-rutherford-b-hayes-december-1-1879
rutherford b hayes ,december 6 1880,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-rutherford-b-hayes-december-6-1880
chester a arthur ,december 6 1881,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-chester-arthur-december-6-1881
chester a arthur ,december 4 1882,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-chester-arthur-december-4-1882
chester a arthur ,december 4 1883,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-chester-arthur-december-4-1883
chester a arthur ,december 1 1884,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-chester-arthur-december-1-1884
grover cleveland ,december 8 1885,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-8-1885
grover cleveland ,december 6 1886,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-6-1886
grover cleveland ,december 6 1887,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-6-1887
grover cleveland ,december 3 1888,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-3-1888
benjamin harrison ,december 3 1889,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-benjamin-harrison-december-3-1889
benjamin harrison ,december 1 1890,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-benjamin-harrison-december-1-1890
benjamin harrison ,december 9 1891,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-benjamin-harrison-december-9-1891
benjamin harrison ,december 6 1892,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-benjamin-harrison-december-6-1892
grover cleveland ,december 4 1893,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-4-1893
grover cleveland ,december 3 1894,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-3-1894
grover cleveland ,december 2 1895,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-2-1895
